Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2024-05-08 10:23:37;"🟩Pull Day + Legs";"Leg Extension (Machine)";5;35;kg;7;;;;0;;;1h 19m
2024-05-08 10:23:37;"🟩Pull Day + Legs";"Leg Extension (Machine)";6;35;kg;7;;;;0;;;1h 19m
2024-05-08 10:23:37;"🟩Pull Day + Legs";"Leg Press";1;30;kg;7;;;;0;"";;1h 19m
2024-05-08 10:23:37;"🟩Pull Day + Legs";"Leg Press";2;30;kg;7;;;;0;;;1h 19m
2024-05-08 10:23:37;"🟩Pull Day + Legs";"Leg Press";3;30;kg;7;;;;0;;;1h 19m
2024-05-08 10:23:37;"🟩Pull Day + Legs";"Leg Press";4;30;kg;7;;;;0;;;1h 19m
2024-05-08 10:23:37;"🟩Pull Day + Legs";"Leg Press";5;30;kg;7;;;;0;;;1h 19m
2024-05-08 10:23:37;"🟩Pull Day + Legs";"Leg Press";6;30;kg;7;;;;0;;;1h 19m
2024-05-10 15:52:31;"🔴Push Day Lite";"Triceps Pushdown (Cable - Straight Bar)";1;20;kg;10;;;;0;"";"Chest, Shoulders, Triceps";58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Triceps Pushdown (Cable - Straight Bar)";2;20;kg;10;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Triceps Pushdown (Cable - Straight Bar)";3;20;kg;10;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Triceps Dip (Assisted)";1;20;kg;9;;;;0;"";;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Triceps Dip (Assisted)";2;20;kg;9;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Triceps Dip (Assisted)";3;20;kg;9;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Chest Fly";1;40;kg;7;;;;0;"";;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Chest Fly";2;40;kg;7;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Chest Fly";3;40;kg;7;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Iso-Lateral Chest Press (Machine)";1;30;kg;0;;;;0;"";;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Iso-Lateral Chest Press (Machine)";2;30;kg;0;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Iso-Lateral Chest Press (Machine)";3;30;kg;0;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Bench Press (Dumbbell)";1;12.5;kg;8;;;;0;"";;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Bench Press (Dumbbell)";2;15;kg;6;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Bench Press (Dumbbell)";3;15;kg;6;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Shoulder Press (Machine)";1;25;kg;8;;;;0;"";;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Shoulder Press (Machine)";2;25;kg;8;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Shoulder Press (Machine)";3;25;kg;8;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Lateral Raise (Dumbbell)";1;8;kg;7;;;;0;"";;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Lateral Raise (Dumbbell)";2;8;kg;8;;;;0;;;58m
2024-05-10 15:52:31;"🔴Push Day Lite";"Lateral Raise (Dumbbell)";3;8;kg;9;;;;0;;;58m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Bicep Curl (Dumbbell)";1;12.5;kg;12;;;;0;"";"Bicep, Back, Forearms";1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Bicep Curl (Dumbbell)";2;12.5;kg;12;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Bicep Curl (Dumbbell)";3;12.5;kg;12;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Hammer Curl (Dumbbell)";1;12.5;kg;6;;;;0;"";;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Hammer Curl (Dumbbell)";2;12.5;kg;6;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Hammer Curl (Dumbbell)";3;12.5;kg;6;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Reverse Curl (Barbell)";1;20;kg;7;;;;0;"";;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Reverse Curl (Barbell)";2;20;kg;7;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Reverse Curl (Barbell)";3;20;kg;8;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Pull Up (Assisted)";1;20;kg;8;;;;0;"";;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Pull Up (Assisted)";2;20;kg;8;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Pull Up (Assisted)";3;20;kg;8;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Lat Pulldown (Cable)";1;52.5;kg;6;;;;0;"";;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Lat Pulldown (Cable)";2;50;kg;6;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Lat Pulldown (Cable)";3;50;kg;6;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Seated Row (Cable)";1;40;kg;7;;;;0;"";;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Seated Row (Cable)";2;40;kg;7;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Seated Row (Cable)";3;40;kg;7;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Seated Calf Raise (Plate Loaded)";1;25;kg;11;;;;0;"";;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Seated Calf Raise (Plate Loaded)";2;25;kg;11;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Seated Calf Raise (Plate Loaded)";3;25;kg;12;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Leg Press";1;30;kg;7;;;;0;"";;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Leg Press";2;30;kg;7;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Leg Press";3;30;kg;7;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Leg Press";4;30;kg;7;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Leg Press";5;30;kg;7;;;;0;;;1h 10m
2024-05-14 15:58:04;"🟩Pull Day + Legs";"Leg Press";6;30;kg;7;;;;0;;;1h 10m
2024-05-15 09:25:26;"🟥Push Day";"Triceps Pushdown (Cable - Straight Bar)";1;20;kg;10;;;;0;"";"Chest, Shoulders, Triceps";1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Triceps Pushdown (Cable - Straight Bar)";2;20;kg;10;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Triceps Pushdown (Cable - Straight Bar)";3;20;kg;10;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Skullcrusher (Barbell)";1;17.5;kg;6;;;;0;"";;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Skullcrusher (Barbell)";2;17.5;kg;6;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Skullcrusher (Barbell)";3;17.5;kg;5;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Triceps Extension (Barbell)";1;17.5;kg;7;;;;0;"";;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Triceps Extension (Barbell)";2;17.5;kg;8;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Triceps Extension (Barbell)";3;17.5;kg;8;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Chest Fly";1;40;kg;9;;;;0;"";;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Chest Fly";2;40;kg;9;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Chest Fly";3;40;kg;9;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Reverse Fly (Machine)";1;35;kg;6;;;;0;"";;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Reverse Fly (Machine)";2;35;kg;7;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Reverse Fly (Machine)";3;35;kg;6;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Bench Press (Dumbbell)";1;15;kg;6;;;;0;"";;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Bench Press (Dumbbell)";2;15;kg;6;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Bench Press (Dumbbell)";3;15;kg;6;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Incline Bench Press (Dumbbell)";1;8;kg;8;;;;0;"";;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Incline Bench Press (Dumbbell)";2;9;kg;8;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Incline Bench Press (Dumbbell)";3;10;kg;8;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Lateral Raise (Dumbbell)";1;8;kg;8;;;;0;"";;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Lateral Raise (Dumbbell)";2;8;kg;8;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Lateral Raise (Dumbbell)";3;8;kg;8;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Front Raise (Dumbbell)";1;9;kg;12;;;;0;"";;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Front Raise (Dumbbell)";2;9;kg;12;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Front Raise (Dumbbell)";3;9;kg;12;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Triceps Dip (Assisted)";1;20;kg;9;;;;0;"";;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Triceps Dip (Assisted)";2;20;kg;9;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Triceps Dip (Assisted)";3;20;kg;9;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Shoulder Press (Machine)";1;25;kg;8;;;;0;"";;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Shoulder Press (Machine)";2;25;kg;8;;;;0;;;1h 47m
2024-05-15 09:25:26;"🟥Push Day";"Shoulder Press (Machine)";3;25;kg;6;;;;0;;;1h 47m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Bicep Curl (Dumbbell)";1;12.5;kg;12;;;;0;"";"Bicep, Back, Forearms";1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Bicep Curl (Dumbbell)";2;12.5;kg;12;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Bicep Curl (Dumbbell)";3;12.5;kg;12;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Reverse Curl (Barbell)";1;20;kg;8;;;;0;"";;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Reverse Curl (Barbell)";2;20;kg;7;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Reverse Curl (Barbell)";3;20;kg;7;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Hammer Curl (Dumbbell)";1;12.5;kg;6;;;;0;"";;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Hammer Curl (Dumbbell)";2;12.5;kg;6;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Hammer Curl (Dumbbell)";3;12.5;kg;6;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Pull Up (Assisted)";1;20;kg;8;;;;0;"";;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Pull Up (Assisted)";2;20;kg;8;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Pull Up (Assisted)";3;20;kg;7;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Lat Pulldown (Cable)";1;50;kg;7;;;;0;"";;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Lat Pulldown (Cable)";2;50;kg;7;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Lat Pulldown (Cable)";3;50;kg;7;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Seated Row (Cable)";1;40;kg;7;;;;0;"";;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Seated Row (Cable)";2;40;kg;7;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Seated Row (Cable)";3;40;kg;7;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Seated Calf Raise (Plate Loaded)";1;25;kg;12;;;;0;"";;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Seated Calf Raise (Plate Loaded)";2;25;kg;12;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Seated Calf Raise (Plate Loaded)";3;25;kg;12;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Leg Press";1;30;kg;7;;;;0;"";;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Leg Press";2;30;kg;7;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Leg Press";3;30;kg;7;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Leg Press";4;30;kg;7;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Leg Press";5;30;kg;7;;;;0;;;1h 16m
2024-05-17 16:15:14;"🟩Pull Day + Legs";"Leg Press";6;30;kg;7;;;;0;;;1h 16m
2024-05-19 15:40:08;"🔴Push Day Lite";"Triceps Pushdown (Cable - Straight Bar)";1;20;kg;10;;;;0;"";"Chest, Shoulders, Triceps";1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Triceps Pushdown (Cable - Straight Bar)";2;20;kg;10;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Triceps Pushdown (Cable - Straight Bar)";3;20;kg;10;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Triceps Dip (Assisted)";1;20;kg;9;;;;0;"";;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Triceps Dip (Assisted)";2;20;kg;9;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Triceps Dip (Assisted)";3;20;kg;9;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Chest Fly";1;40;kg;9;;;;0;"";;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Chest Fly";2;40;kg;9;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Chest Fly";3;40;kg;9;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Bench Press (Dumbbell)";1;15;kg;6;;;;0;"";;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Bench Press (Dumbbell)";2;15;kg;6;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Bench Press (Dumbbell)";3;15;kg;6;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Incline Bench Press (Dumbbell)";1;10;kg;8;;;;0;"";;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Incline Bench Press (Dumbbell)";2;12.5;kg;7;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Incline Bench Press (Dumbbell)";3;12.5;kg;7;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Lateral Raise (Dumbbell)";1;8;kg;8;;;;0;"";;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Lateral Raise (Dumbbell)";2;8;kg;8;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Lateral Raise (Dumbbell)";3;8;kg;8;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Shoulder Press (Machine)";1;25;kg;0;;;;0;"";;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Shoulder Press (Machine)";2;25;kg;0;;;;0;;;1h
2024-05-19 15:40:08;"🔴Push Day Lite";"Shoulder Press (Machine)";3;25;kg;0;;;;0;;;1h
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Lat Pulldown (Cable)";1;50;kg;8;;;;0;"";"Bicep, Back, Forearms";1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Lat Pulldown (Cable)";2;50;kg;8;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Lat Pulldown (Cable)";3;50;kg;8;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Seated Row (Cable)";1;40;kg;7;;;;0;"";;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Seated Row (Cable)";2;40;kg;7;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Seated Row (Cable)";3;40;kg;7;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Pull Up (Assisted)";1;20;kg;8;;;;0;"";;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Pull Up (Assisted)";2;20;kg;8;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Pull Up (Assisted)";3;20;kg;7;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Bicep Curl (Dumbbell)";1;12.5;kg;12;;;;0;"";;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Bicep Curl (Dumbbell)";2;12.5;kg;12;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Bicep Curl (Dumbbell)";3;12.5;kg;14;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Hammer Curl (Dumbbell)";1;12.5;kg;6;;;;0;"";;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Hammer Curl (Dumbbell)";2;12.5;kg;6;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Hammer Curl (Dumbbell)";3;12.5;kg;7;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Reverse Curl (Barbell)";1;20;kg;8;;;;0;"";;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Reverse Curl (Barbell)";2;20;kg;8;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Reverse Curl (Barbell)";3;20;kg;10;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Seated Calf Raise (Plate Loaded)";1;27.5;kg;10;;;;0;"";;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Seated Calf Raise (Plate Loaded)";2;30;kg;12;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Seated Calf Raise (Plate Loaded)";3;35;kg;10;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Leg Press";1;35;kg;7;;;;0;"";;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Leg Press";2;35;kg;7;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Leg Press";3;35;kg;7;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Leg Press";4;35;kg;7;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Leg Press";5;35;kg;7;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Leg Press";6;35;kg;7;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Leg Extension (Machine)";1;35;kg;7;;;;0;"";;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Leg Extension (Machine)";2;35;kg;7;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Leg Extension (Machine)";3;40;kg;7;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Leg Extension (Machine)";4;40;kg;7;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Leg Extension (Machine)";5;40;kg;6;;;;0;;;1h 21m
2024-05-20 15:18:12;"🟩Pull Day + Legs";"Leg Extension (Machine)";6;40;kg;6;;;;0;;;1h 21m
2024-05-22 15:15:33;"🟥Push Day";"Triceps Pushdown (Cable - Straight Bar)";1;20;kg;11;;;;0;"";"Chest, Shoulders, Triceps";1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Triceps Pushdown (Cable - Straight Bar)";2;20;kg;10;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Triceps Pushdown (Cable - Straight Bar)";3;20;kg;10;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Skullcrusher (Barbell)";1;17.5;kg;7;;;;0;"";;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Skullcrusher (Barbell)";2;17.5;kg;7;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Skullcrusher (Barbell)";3;17.5;kg;7;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Triceps Extension (Barbell)";1;17.5;kg;8;;;;0;"";;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Triceps Extension (Barbell)";2;17.5;kg;8;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Triceps Extension (Barbell)";3;17.5;kg;8;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Chest Fly";1;45;kg;9;;;;0;"";;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Chest Fly";2;50;kg;6;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Chest Fly";3;50;kg;6;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Reverse Fly (Machine)";1;35;kg;7;;;;0;"";;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Reverse Fly (Machine)";2;35;kg;7;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Reverse Fly (Machine)";3;35;kg;8;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Bench Press (Dumbbell)";1;15;kg;7;;;;0;"";;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Bench Press (Dumbbell)";2;15;kg;7;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Bench Press (Dumbbell)";3;15;kg;10;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Incline Bench Press (Dumbbell)";1;12.5;kg;7;;;;0;"";;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Incline Bench Press (Dumbbell)";2;12.5;kg;7;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Incline Bench Press (Dumbbell)";3;12.5;kg;13;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Lateral Raise (Dumbbell)";1;8;kg;9;;;;0;"";;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Lateral Raise (Dumbbell)";2;8;kg;9;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Lateral Raise (Dumbbell)";3;8;kg;10;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Front Raise (Dumbbell)";1;9;kg;12;;;;0;"";;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Front Raise (Dumbbell)";2;9;kg;12;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Triceps Dip (Assisted)";1;15;kg;7;;;;0;"";;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Triceps Dip (Assisted)";2;15;kg;7;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Triceps Dip (Assisted)";3;15;kg;7;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Shoulder Press (Machine)";1;25;kg;8;;;;0;"";;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Shoulder Press (Machine)";2;25;kg;8;;;;0;;;1h 43m
2024-05-22 15:15:33;"🟥Push Day";"Shoulder Press (Machine)";3;25;kg;8;;;;0;;;1h 43m
2024-05-23 14:54:48;"🔴Push Day Lite";"Triceps Pushdown (Cable - Straight Bar)";1;20;kg;11;;;;0;"";"Chest, Shoulders, Triceps";32m
2024-05-23 14:54:48;"🔴Push Day Lite";"Triceps Pushdown (Cable - Straight Bar)";2;20;kg;10;;;;0;;;32m
2024-05-23 14:54:48;"🔴Push Day Lite";"Chest Fly";1;50;kg;6;;;;0;"";;32m
2024-05-23 14:54:48;"🔴Push Day Lite";"Chest Fly";2;45;kg;8;;;;0;;;32m
2024-05-23 14:54:48;"🔴Push Day Lite";"Chest Fly";3;45;kg;7;;;;0;;;32m
2024-05-23 14:54:48;"🔴Push Day Lite";"Bench Press (Dumbbell)";1;15;kg;7;;;;0;"";;32m
2024-05-23 14:54:48;"🔴Push Day Lite";"Bench Press (Dumbbell)";2;15;kg;7;;;;0;;;32m
2024-05-23 14:54:48;"🔴Push Day Lite";"Bench Press (Dumbbell)";3;15;kg;7;;;;0;;;32m
2024-05-23 14:54:48;"🔴Push Day Lite";"Shoulder Press (Machine)";1;20;kg;8;;;;0;"";;32m
2024-05-23 14:54:48;"🔴Push Day Lite";"Shoulder Press (Machine)";2;20;kg;8;;;;0;;;32m
2024-05-23 14:54:48;"🔴Push Day Lite";"Shoulder Press (Machine)";3;20;kg;8;;;;0;;;32m
2024-05-24 15:38:06;"🟩Pull Day + Legs";"Bicep Curl (Dumbbell)";1;12.5;kg;12;;;;0;"";"Bicep, Back, Forearms";1h 24m
2024-05-24 15:38:06;"🟩Pull Day + Legs";"Bicep Curl (Dumbbell)";2;12.5;kg;12;;;;0;;;1h 24m
2024-05-24 15:38:06;"🟩Pull Day + Legs";"Bicep Curl (Dumbbell)";3;12.5;kg;14;;;;0;;;1h 24m
2024-05-24 15:38:06;"🟩Pull Day + Legs";"Hammer Curl (Dumbbell)";1;12.5;kg;7;;;;0;"";;1h 24m
2024-05-24 15:38:06;"🟩Pull Day + Legs";"Hammer Curl (Dumbbell)";2;12.5;kg;7;;;;0;;;1h 24m
2024-05-24 15:38:06;"🟩Pull Day + Legs";"Hammer Curl (Dumbbell)";3;12.5;kg;7;;;;0;;;1h 24m
2024-05-24 15:38:06;"🟩Pull Day + Legs";"Reverse Curl (Barbell)";1;20;kg;9;;;;0;"";;1h 24m
2024-05-24 15:38:06;"🟩Pull Day + Legs";"Reverse Curl (Barbell)";2;20;kg;9;;;;0;;;1h 24m
2024-05-24 15:38:06;"🟩Pull Day + Legs";"Reverse Curl (Barbell)";3;20;kg;9;;;;0;;;1h 24m
2024-05-24 15:38:06;"🟩Pull Day + Legs";"Seated Row (Cable)";1;40;kg;8;;;;0;"";;1h 24m
2024-05-24 15:38:06;"🟩Pull Day + Legs";"Seated Row (Cable)";2;40;kg;8;;;;0;;;1h 24m
